id,text,stance,category
108,الأمير عبدالإله بن عبدالعزيز مستشار خادم الحرمين الشريفين يتلقى لقاح كورونا بمركز اللقاحات في الرياض مساء اليوم.<LF><LF>https://t.co/Lp1xnUEBMb,1,celebrity
109,"فاوتشي يرجح الموافقة على لقاح ""جونسون آند جونسون"" خلال أسبوعين <LF>#العربية https://t.co/2Zz1rbZSRi",1,info_news
110,شاهد.. أمير #مكة يتلقى الجرعة الثانية من #لقاح_كورونا <LF>https://t.co/Y3LWohDJku https://t.co/txCdgsv7AL,1,celebrity
111,قرات اليوم تصريح لاحد المراكز الصحية ان عدد من يتلقون اللقاح يوميا حوالي 100 شخص ، اذا افترضنا كل المراكز 10 بنفس المعدل فالعدد حوالي 1000 وفي احسن الاحوال 2000 باليوم ، واذا استمرينا بهذا المعدل لن ننتهي من تطعيم الجميع الا بعد سنتين او اكثر، توقعاتي ان الاخوة سيزيدون هذا المعدل https://t.co/ZDspiGaM6H,1,unrelated
112,نبي لقاح ضد التفكير الزايد,0,unrelated
113,الصحة العالمية: عودة أميركا للمنظمة سيساهم بإطلاق آلية كوفاكس لتوزيع اللقاحات https://t.co/lDmTvVdiWJ #العربية,1,info_news
114,"11,700 جرعة جديدة من لقاح فايزر تصل السلطنة، وستستخدم هذه الدفعة من اللقاحات في استكمال تغطية نفس الفئات المستهدفة في المرحلة الأولى من حملة التحصين ضد #كوفيد19 .<LF>#عمان_تواجه_كورونا https://t.co/AoyzDqVaht",1,info_news
115,الفلسطينيين يستلمون الدفعة الأولى من لقاح كورونا من إسرائيل  وسبق ذلك علاج القادة الفلسطينيين في المستشفيات الإسرائيلية  علما ان ولادات كثير من الفلسطينيين في مستشفيات الصهاينة https://t.co/3JA9sPXDRy,1,plan
116,"رد بيل غيتس أحد مؤسسي شركة ""مايكروسوفت"" العالمية على اتهامه بالضلوع في ظهور ""كوفيد-19""، مشيرا إلى أن وقف تفشي الوباء يقتضي تطعيم 70 إلى 80 % من سكان العالم. <LF>وقال في مقابلة مع صحيفة ""سودديتش زيتونغ"" الألمانية، إنه ""استثمر في تطوير اللقاح 1.7 مليار دولار لمواجهة الوباء في العالم",1,unrelated
117,وكالة أنباء البحرين: البحرين تقر لقاح أوكسفورد-أسترا زينيكا المضاد لكورونا للاستخدام الطارئ,1,info_news
118,"منع الكيان "" الاسرائيلي"" ادخال لقاح كورونا على غزة ومناطق فلسطينية تانية،<LF>هيدا الابتزاز لو بشي بلد تاني كانت صارت قضية راي عام و شباب الانسانية والngo ما كان سكتوا.",1,personal
119,فرنسا تقصر استخدام لقاح أسترازينيكا على من هم دون الـ 65 عاما #العربية_عاجل https://t.co/a1vIGVFnOW,1,info_news
120,«القانون ينص على أن التطعيمات ضد الأوبئة بالمجان»..<LF>المحامي الحقوقي «خالد علي» يرفع دعوى قضائية ضد #السيسي ومدبولي وهالة زايد بصفتهم الاعتبارية، يطالب فيها بإلزام وزارة الصحة بتوفير لقاح #كورونا مجانا لجميع المواطنيين https://t.co/bW0YwzFsuE,1,personal
121,ألمانيا تحظر لقاح «أسترازينكا» على الأشخاص فوق 65 عاماً<LF>https://t.co/W8jGlDVgKj https://t.co/02RNMECOuG,-1,info_news
122,لقاح #كورونا حول العالم بنسبة لـ ١٠٠ شخص<LF><LF>#العراق 0%<LF><LF>شكراً @USER https://t.co/tYuB4Ik1Y2,1,info_news
123,▶️ كوفيد19 - إسرائيل: منظمات حقوقية تقاضي وزير الأمن لرفضه تطعيم الأسرى الفلسطينيين https://t.co/1g3oa7h63M https://t.co/EpiNTwKHda,1,requests
124,⭕️ #العراق<LF><LF>اليوم كنتُ في محكمة جنايات الكرخ<LF>رأيت وزير الكهرباء السابق قاسم الفهداوي<LF>عليه دعوى جنائية<LF>ويطلب من القاضي تأجيل المرافعة !<LF>لسبب ؟<LF><LF>لديه سفرة آلى #دبي لتلقيه الجرعة الثانية من لقاح كورونا.<LF><LF>🔻الشعب يقتل يومياً وسياسيه الفاسدين يتعالجون في الخارج.. أين لقاحكم للشعب.,1,plan
125,قررت الحكومة السورية مل تستورد لقاح الكوفيد...<LF><LF>لشو... بيهرّبوه من لبنان أوفر 😂 😂<LF>💉💉<LF><LF>#التهريب_المدعوم #التهريب_الملغوم,1,personal
126,نبات واحد ناتج عن تطعيم نبات البندورة على اصل من نبات البطاطا.,0,personal
127,الإمارات تعتزم تطعيم نصف سكانها في 3 أشهر https://t.co/lJyHbyLWiv,1,plan
128,وزير الصحة البريطانية: نسعى للوصول إلى 200 ألف تطعيم في اليوم,1,info_news
129,طبيب معروف فميامي نتاع التوليد Gregory Michael<LF> <LF>مات بجلطة دماغية مور ما مرض ب مرض مرتبط بالبمانعة الداتية autoimmune illness دمر لي دمر ليه صفائح الدم <LF>و هادشي مباشرة مور ما خدا لقاح فايزر <LF>حاليا دايرين تحقيق فالقضية و غالبا غاتطمس 👇 https://t.co/Q8WA4BxMWL,-1,info_news
130,"رئيس هيئة الأركان العامة يتلقى الجرعة الثانية من لقاح كورونا ""كوفيد - 19"".<LF>#نعود_بحذر<LF>https://t.co/b5SzhKyZOk https://t.co/P0DKVBLlYi",1,celebrity
131,فلا بدّ أن يعلم الجميع أنّ عذاب ما يسمّونه فايروس #كورونا هو من العذاب الأدنى دون العذاب الأكبر لعلّهم يتضرّعون إلى ربّهم ليكشفَ عنهم عذابه برحمته ليتّبعوا داعي الحق من ربّهم ويسلّموا تسليماً..<LF><LF>الإمام ناصر محمد اليماني<LF>26 - رمضان - 1441 هـ<LF>19 - 05 - 2020 م<LF>#لقاح_كورونا https://t.co/Lz3Mfk8KtW,1,others
132,الحمد لله، تم أخذ الجرعة الأولى من #تطعيم_كورونا، خدمة راقية جدا من منسوبي وزارة الصحة، شكرا معالي الوزير الرائع @USER على هذا التنظيم المميز، شكرا لقادتنا و ولاة أمرنا على هذا الدعم الغير محدود، و دام عزك يا أغلى وطن 🇸🇦🇸🇦🇸🇦 https://t.co/8PKVgZSq5k,1,personal
133,#كورونا.. الاتحاد الأوروبي يصادق على استخدام لقاح موديرنا #العربية_عاجل https://t.co/a1vIGVFnOW,1,info_news
134,إذا تغزلت في #المملكه وش عساك تقول في كل مجال بلادي من علو في علو اليوم تلقيت الجرعة الأولى من #لقاح_كوفيد_19 عّن أيش أحكي بس التنظيم أو سلاسة الاستقبال أو عّن توفر اللقاح شكرا بلادي <LF>#شكرا_وزاره_الصحه https://t.co/p5Q0YFUC5g,1,personal
135,#فيروسٌ لا يُرى بالعين المجرّدة،الحياةُ على الأرض أصبحت ليست كما قبله!<LF>دولٌ عظمى تتنافس لتسويق اللقاحات،<LF>تراجعت أهمية الإستثمار في #النفط،<LF>و أصبح #لقاح_الكورونا هو الإستثمار المُفَضّل في ظل حصادٍ سريعٍ لأرواح البشر!<LF>إنّها #الحربُ_العالمية_الثالثة الغير معلنة .. إلى أجل غير مسمّى https://t.co/UdjoWB3INE,1,info_news
136,#جو_بايدن: سنوزع 100 مليون جرعة تطعيم لكورونا في أول 100 يوم من إدارتي وسنقدم خطة للتعافي وعودة الطلاب للمدارس ومساعدة العائلات الأميركية. https://t.co/wLnN7LlCwc #العربية,1,plan
137,هل مستعدون لتلقي أولى جرعات لقاح فيروس كورونا؟<LF> #كوفيد_19 #لقاح_كورونا #فيروس #كورونا #covid19 #كورونا_المغرب #المغرب https://t.co/UzuR3OKAFN,1,plan
138,سيدي #خادم_الحرمين_الشريفين - حفظه الله - يتلقى الجرعة الأولى من لقاح كورونا ( كوفيد - 19 ). https://t.co/aKWYl5YZJ3,1,celebrity
139,"مساعدة مدير ""الصحة العالمية"" حنان بلخي: المحاكاة لانتشار #كورونا تشير إلى ضرورة تطعيم 20% من المجتمعات.. وتحور الفيروس يطرح سؤالا عن الحاجة لمزيد من اللقاحات<LF><LF>#العربية https://t.co/KUjIOiFu1X",1,info_news
140,"#سبق_في_أسبوع <LF><LF>خادم الحرمين الشريفين يتلقى الجرعة الأولى من لقاح كورونا كوفيد 19.. ولي العهد: سياسة المملكة ثابتة وخططها تضع في مقدمة أولوياتها مجلس تعاون خليجي موحد.. ""الداخلية"": 18 شعبان القادم السماح للمواطنين بالسفر إلى الخارج.. الصحة: لقاح كورونا آمن لمرضى القلب. https://t.co/cNWNnoPXZZ",1,celebrity
141,#عاجل #أمريكا #ترامب<LF>للمرة الرابعة خلال شهرين.. قاذفات  B_52 إلى الخليج العربي بعد إلغاء عودة حاملة الطائرات الضخمة نيميتز للساحل الغربي<LF>#الاستخبارات_التركية #لقاح_كورونا #كورونا,1,info_news
142,أمير مكة المكرمة يتلقى الجرعة الثانية من لقاح كورونا.<LF><LF>-<LF><LF> https://t.co/9EXbgPu80N,1,celebrity
143,اعلان شركة جونسون اند جونسون عن قرب تصنيع  لقاح جديد سيتم الموافقة عليه الأسبوع القادم مهم جدا كونه سيسهل عملية توزيع اللقاحات عالمياً لسهولة تخزينه وإعطاء جرعة واحدة فقط ... البشرية بحاجة لتلقيح سريع قبل ان يتحور فيروس كورونا اكثر ويفتك بالناس اكثر,1,info_news
144,"مؤسسة الأدوية والأجهزة الطبية التابعة لوزارة الصحة التركية تعلن وصول الدفعة الثانية من لقاح ""كورونافاك"" المضادّ لفيروس #كورونا البالغة 6.5 ملايين جرعة<LF>https://t.co/KGDu1jABfx",1,info_news
145,تلقيت اليوم الجرعة الاولى من لقاح كورونا .... الحمد لله على نعمة الامارات 🇦🇪 https://t.co/Wp47hFgLO9,1,personal
146,ما يقال عن لقاح فايزر ورقاقات الجينات الدقيقة لبيل جيتس هو جنون وأي لقاح أفضل من عدم وجود لقاح. لقد أخذت لقاح Moderna لأنه كان هو الذي تم تقديمه لنا وسأخذ أي لقاح يتم تقديمه لأن هذا هو الطريق الوحيد للتخلص من covid 19,1,personal
147,امريكا العاجزة عن علاج كورونا غير مؤهلة الى انتاج اللقاح وشراءه منها./ة<LF>#نريد_لقاح_آمن,1,personal
148,ولله الحمد ، قبل قليل تلقى والدي الغالي تطعيم كرونا ، الله ينفع به ، مهما وصفت ومدحت قليل في ما وجدته من تنظيم واحترافية @USER ، كل الشكر والتقدير والعرفان لهذه الوزارة ووزيرها @USER .. <LF><LF>الحمد لله على نعمة هذا البلد وقيادته 🇸🇦💚 https://t.co/VDlOFhZSsR,1,personal
